ResponseId,Age,Country,EdLevel,RecordType,TechCategory,TechType,TechValue
39705,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Firebase
32252,45-54 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Platform,OVH
17550,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,Python
20623,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
30162,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Neo4J
40435,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,TypeScript
51503,25-34 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,Redis
42003,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Firebase
24737,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Ruby
61096,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Ruby
26925,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,SQLite
2774,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,SQL
50377,35-44 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Platform,Databricks
32102,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,JavaScript
8264,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Elixir
30737,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Redis
45045,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
16568,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MySQL
44618,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MySQL
17799,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,SQL
50521,35-44 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Platform,Cloudflare
23374,18-24 years old,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Technology,Want,Language,Kotlin
26520,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,JavaScript
39355,25-34 years old,Canada,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Redis
60014,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Google Cloud
5366,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Objective-C
13333,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,BigQuery
21716,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Databricks SQL
10610,25-34 years old,Ukraine,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
2593,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Snowflake
38354,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
30162,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,SQLite
28231,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,SQL
28508,18-24 years old,Bangladesh,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Technology,Worked,Language,SQL
45309,25-34 years old,India,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Platform,Amazon Web Services (AWS)
31560,35-44 years old,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Technology,Worked,Platform,Cloudflare
29457,18-24 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
51659,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Digital Ocean
41123,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Supabase
43160,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Google Cloud
11873,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Swift
24582,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Groovy
28722,25-34 years old,Australia,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Bash/Shell (all shells)
28599,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Groovy
49678,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Bash/Shell (all shells)
25107,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Digital Ocean
20581,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Microsoft Azure
36241,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Java
59802,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Vercel
64349,25-34 years old,Brazil,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Digital Ocean
28485,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Java
58625,25-34 years old,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,Technology,Want,Language,JavaScript
17440,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Go
48991,25-34 years old,Indonesia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Technology,Want,Database,Redis
65269,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
13033,18-24 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
40483,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,SQLite
1319,45-54 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,HTML/CSS
35204,18-24 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,Elasticsearch
17620,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Amazon Web Services (AWS)
9734,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
12313,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Python
9011,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Kotlin
9238,35-44 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,PostgreSQL
15080,25-34 years old,India,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,MongoDB
57844,18-24 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,SQLite
4999,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,TypeScript
39539,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
60428,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,TypeScript
41242,25-34 years old,Norway,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,SQL
53144,45-54 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Microsoft Access
25745,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Visual Basic (.Net)
50270,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,SQLite
18844,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,PHP
33440,25-34 years old,Nigeria,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Vercel
64809,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,Snowflake
9732,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
33215,35-44 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Julia
38062,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
48788,35-44 years old,United States of America,Some college/university study without earning a degree,Technology,Want,Language,TypeScript
1489,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Python
46738,18-24 years old,United States of America,Some college/university study without earning a degree,Technology,Want,Language,C
42632,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,SQLite
58989,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Crystal
52239,25-34 years old,Germany,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Groovy
52850,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Python
39171,25-34 years old,India,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,Redis
9180,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
37543,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MongoDB
9235,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
25289,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Dynamodb
39230,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
55032,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,IBM DB2
54074,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Dynamodb
1672,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Amazon Web Services (AWS)
36467,35-44 years old,Germany,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Technology,Worked,Language,Python
45225,35-44 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,JavaScript
21514,25-34 years old,Mexico,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,TypeScript
59676,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Fly.io
51276,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Cloudflare
43341,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,JavaScript
31692,25-34 years old,Germany,Some college/university study without earning a degree,Technology,Worked,Language,TypeScript
25526,35-44 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,SQL
16806,25-34 years old,Ukraine,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MongoDB
35769,25-34 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Bash/Shell (all shells)
17760,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Amazon Web Services (AWS)
19271,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Amazon Web Services (AWS)
34727,35-44 years old,India,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,DuckDB
29522,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,SQL
14023,35-44 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,Bash/Shell (all shells)
9133,35-44 years old,Poland,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,PostgreSQL
1905,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,PowerShell
57848,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,MATLAB
52807,18-24 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,PostgreSQL
2328,35-44 years old,Canada,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Objective-C
60115,45-54 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,PHP
19336,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Python
19517,35-44 years old,United States of America,"Associate degree (A.A., A.S., etc.)",Technology,Worked,Database,Redis
13936,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
24033,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Microsoft Azure
5868,25-34 years old,Netherlands,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Python
27864,25-34 years old,Brazil,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,HTML/CSS
21500,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,TypeScript
4976,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Python
4630,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Groovy
9343,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
46179,35-44 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Bash/Shell (all shells)
44574,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Go
45749,25-34 years old,Netherlands,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,SQLite
40131,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
55538,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MariaDB
